work_orders,section_names,status,working_hours,priority
FA2302200456,WE,0,3.0,3032
FA2302220097,WE,0,6.0,3033
FA2302220117,WE,0,12.0,3034
FA2302220118,WE,0,11.0,3035
FA2302220119,WE,0,6.0,3036
FA2302220276,CNC,0,12.0,3037
FA2302220304,WE,0,6.0,3038
FA2302220323,EP,0,0.8,3039
FA2302220324,EP,0,0.8,3040
FA2302220378,EP,0,0.8,3041
FA2302120122,EP,0,1.0,3042
FA2302190117,CNC,0,11.0,3043
FA2302190118,CNC,0,11.0,3044
FA2302200456,ES,0,3.5,3045
FA2302220097,M,0,1.0,3046
FA2302220117,CNC,0,8.0,3047
FA2302220118,CNC,0,6.0,3048
FA2302220119,CNC,0,8.0,3049
FA2302220276,P,0,1.0,3050
FA2302220277,P,0,1.0,3051
FA2302220304,ES,0,18.0,3052
FA2302220323,WE,0,13.0,3053
FA2302220324,WE,0,13.0,3054
FA2302220378,WE,0,13.0,3055
FA2302120122,WE,0,15.0,3056
FA2302190117,ES,0,9.0,3057
FA2302190118,ES,0,9.0,3058
FA2302200456,M,0,2.0,3059
FA2302220117,ES,0,4.0,3060
FA2302220118,ES,0,2.0,3061
FA2302220119,ES,0,15.0,3062
FA2302220276,ES,0,20.0,3063
FA2302220277,ES,0,20.0,3064
FA2302220304,M,0,1.5,3065
FA2302220323,CNC,0,5.0,3066
FA2302220324,CNC,0,5.0,3067
FA2302220378,CNC,0,5.0,3068
FA2302120122,G,0,2.5,3069
FA2302190117,M,0,0.8,3070
FA2302190118,M,0,0.8,3071
FA2302220117,M,0,0.5,3072
FA2302220118,M,0,0.5,3073
FA2302220119,M,0,0.5,3074
FA2302220323,ES,0,8.0,3075
FA2302220324,ES,0,10.0,3076
FA2302220378,ES,0,10.0,3077
FA2302220117,G,0,0.5,3078
FA2302220118,G,0,0.5,3079
FA2302220119,G,0,0.3,3080
FA2302220323,M,0,0.8,3081
FA2302220324,M,0,0.8,3082
FA2302220378,M,0,0.8,3083
FA2302220323,G,0,0.5,3084
FA2302220324,G,0,0.5,3085
FA2302220378,G,0,0.5,3086
FA2303130012,GD,0,6.0,3087
FA2303130019,GD,0,3.0,3088
FA2303130021,GD,0,6.0,3089
FA2303130433,QC,0,1.0,3090
FA2303120050,M,0,2.0,3091
FA2303120052,M,0,2.5,3092
FA2303120076,M,0,5.0,3093
FA2303120077,M,0,5.0,3094
FA2303130012,BD,0,3.0,3095
FA2303130021,BD,0,3.0,3096
FA2303130426,M,0,0.8,3097
FA2303130429,CNC,0,7.0,3098
FA2303130433,ES,0,4.0,3099
FA2303130434,G,0,1.3,3100
FA2303130435,G,0,0.8,3101
FA2303130436,G,0,0.8,3102
FA2303130437,G,0,0.8,3103
FA2303130451,AW,0,0.8,3104
FA2303130453,CNC,0,2.0,3105
FA2303130454,CNC,0,2.0,3106
FA2302190083,G,0,5.0,3107
FA2302190085,G,0,5.0,3108
FA2302190176,H,0,72.0,3109
FA2302220146,GP,0,4.0,3110
FA2302220161,GP,0,2.0,3111
FA2302220291,G,0,3.0,3112
FA2302220299,G,0,2.0,3113
FA2302220321,G,0,5.0,3114
FA2303120050,G,0,3.0,3115
FA2303120051,WE,0,5.0,3116
FA2303120052,G,0,1.5,3117
FA2303120076,H,0,72.0,3118
FA2303120077,H,0,72.0,3119
FA2303130429,WE,0,3.0,3120
FA2303130434,ES,0,4.0,3121
FA2303130435,ES,0,1.3,3122
FA2303130436,ES,0,1.3,3123
FA2303130437,ES,0,1.3,3124
FA2303130451,CNC,0,3.0,3125
FA2303130453,WE,0,1.5,3126
FA2303130454,ES,0,3.0,3127
FA2302190083,CNC,0,1.5,3128
FA2302190085,CNC,0,1.5,3129
FA2302190176,GP,0,4.0,3130
FA2302220145,G,0,6.0,3131
FA2302220146,G,0,4.5,3132
FA2302220161,G,0,3.0,3133
FA2302220170,G,0,4.0,3134
FA2302220290,G,0,4.0,3135
FA2302220291,CNC,0,3.0,3136
FA2302220292,CNC,0,5.0,3137
FA2302220293,G,0,2.5,3138
FA2302220294,G,0,3.0,3139
FA2302220295,G,0,3.0,3140
FA2302220299,CNC,0,4.0,3141
FA2302220302,G,0,1.0,3142
FA2302220306,G,0,1.5,3143
FA2302220307,G,0,1.5,3144
FA2302220321,WE,0,8.0,3145
FA2302220334,G,0,2.0,3146
FA2303020367,CNC,0,30.0,3147
FA2303120049,G,0,1.5,3148
FA2303120050,CNC,0,3.0,3149
FA2303120051,EM,0,0.5,3150
FA2303120052,WE,0,1.3,3151
FA2303120076,GP,0,3.0,3152
FA2303120077,GP,0,3.0,3153
FA2303130429,ES,0,2.5,3154
FA2303130451,ES,0,6.0,3155
FA2303130453,ES,0,4.0,3156
FA2302120120,GP,0,4.0,3157
FA2302120123,M,0,1.2,3158
FA2302120125,ES,0,10.0,3159
FA2302180452,CNC,0,2.0,3160
FA2302180453,CNC,0,2.0,3161
FA2302180454,CNC,0,2.0,3162
FA2302190087,G,0,4.0,3163
FA2302190088,G,0,4.0,3164
FA2302190176,G,0,10.0,3165
FA2302220095,ES,0,4.0,3166
FA2302220098,CNC,0,6.0,3167
FA2302220114,G,0,1.5,3168
FA2302220115,G,0,1.0,3169
FA2302220116,G,0,4.0,3170
FA2302220120,G,0,1.5,3171
FA2302220145,CNC,0,8.0,3172
FA2302220146,CNC,0,5.0,3173
FA2302220161,CNC,0,4.0,3174
FA2302220166,G,0,2.5,3175
FA2302220170,WE,0,3.0,3176
FA2302220272,GP,0,3.0,3177
FA2302220273,GP,0,3.0,3178
FA2302220283,ES,0,6.0,3179
FA2302220284,ES,0,6.0,3180
FA2302220285,ES,0,6.0,3181
FA2302220286,ES,0,6.0,3182
FA2302220287,ES,0,6.0,3183
FA2302220288,ES,0,6.0,3184
FA2302220289,ES,0,6.0,3185
FA2302220290,G,0,1.0,3186
FA2302220291,EP,0,0.4,3187
FA2302220292,WE,0,4.5,3188
FA2302220293,ES,0,4.0,3189
FA2302220294,ES,0,3.0,3190
FA2302220295,ES,0,3.0,3191
FA2302220298,WE,0,2.0,3192
FA2302220299,EP,0,0.5,3193
FA2302220302,AW,0,0.5,3194
FA2302220303,ES,0,4.0,3195
FA2302220305,CNC,0,4.5,3196
FA2302220306,M,0,0.8,3197
FA2302220307,ES,0,4.0,3198
FA2302220315,CNC,0,4.0,3199
FA2302220316,EP,0,0.5,3200
FA2302220317,M,0,0.5,3201
FA2302220318,M,0,0.8,3202
FA2302220319,ES,0,5.0,3203
FA2302220320,ES,0,5.0,3204
FA2302220321,CNC,0,2.0,3205
FA2302220322,ES,0,3.0,3206
FA2302220326,G,0,2.5,3207
FA2302220332,G,0,2.0,3208
FA2302220334,WE,0,1.2,3209
FA2303120049,M,0,2.0,3210
FA2303120050,EP,0,1.0,3211
FA2303120076,G,0,6.0,3212
FA2303120077,G,0,6.0,3213
FA2302120120,ES,0,12.0,3214
FA2302120123,CNC,0,6.0,3215
FA2302120125,M,0,1.2,3216
FA2302180436,EP,0,1.0,3217
FA2302180438,EP,0,1.0,3218
FA2302180452,EP,0,0.8,3219
FA2302180453,EP,0,0.8,3220
FA2302180454,EP,0,0.8,3221
FA2302190041,G,0,6.0,3222
FA2302220098,WE,0,3.0,3223
FA2302220100,WE,0,4.0,3224
FA2302220114,WE,0,2.5,3225
FA2302220115,WE,0,2.0,3226
FA2302220116,WE,0,2.0,3227
FA2302220120,WE,0,3.5,3228
FA2302220155,G,0,5.0,3229
FA2302220166,WE,0,3.5,3230
FA2302220170,CNC,0,6.0,3231
FA2302220272,G,0,3.5,3232
FA2302220273,G,0,3.5,3233
FA2302220290,ES,0,4.0,3234
FA2302220291,WE,0,6.0,3235
FA2302220292,ES,0,2.0,3236
FA2302220298,ES,0,5.0,3237
FA2302220299,WE,0,6.0,3238
FA2302220302,G,0,1.5,3239
FA2302220305,ES,0,8.0,3240
FA2302220306,CNC,0,4.5,3241
FA2302220315,ES,0,7.0,3242
FA2302220316,WE,0,2.5,3243
FA2302220317,CNC,0,4.0,3244
FA2302220318,CNC,0,6.0,3245
FA2302220319,M,0,0.5,3246
FA2302220326,EP,0,0.6,3247
FA2302220327,WE,0,2.5,3248
FA2302220328,EP,0,0.5,3249
FA2302220330,WE,0,2.5,3250
FA2302220331,WE,0,2.5,3251
FA2302220332,WE,0,2.5,3252
FA2302220334,ES,0,3.0,3253
FA2303120049,CNC,0,3.0,3254
FA2303120050,WE,0,8.0,3255
FA2303120076,CNC,0,9.0,3256
FA2303120077,CNC,0,9.0,3257
FA2302120120,M,0,1.5,3258
FA2302120123,G,0,2.0,3259
FA2302120125,G,0,1.2,3260
FA2302180436,WE,0,4.5,3261
FA2302180438,WE,0,3.0,3262
FA2302180452,WE,0,3.0,3263
FA2302180453,WE,0,3.0,3264
FA2302180454,WE,0,3.0,3265
FA2302190041,CNC,0,10.0,3266
FA2302190113,WE,0,3.5,3267
FA2302190114,WE,0,3.5,3268
FA2302220114,ES,0,6.0,3269
FA2302220115,ES,0,6.0,3270
FA2302220116,ES,0,6.0,3271
FA2302220120,ES,0,6.0,3272
FA2302220155,CNC,0,3.0,3273
FA2302220166,ES,0,10.0,3274
FA2302220170,ES,0,2.5,3275
FA2302220272,CNC,0,6.5,3276
FA2302220273,CNC,0,6.5,3277
FA2302220291,ES,0,6.0,3278
FA2302220299,ES,0,8.0,3279
FA2302220302,ES,0,3.0,3280
FA2302220306,ES,0,8.0,3281
FA2302220316,CNC,0,3.0,3282
FA2302220317,ES,0,7.0,3283
FA2302220318,ES,0,6.0,3284
FA2302220326,WE,0,6.0,3285
FA2302220327,ES,0,16.0,3286
FA2302220328,WE,0,6.0,3287
FA2302220330,ES,0,8.0,3288
FA2302220331,ES,0,8.0,3289
FA2302220332,ES,0,5.0,3290
FA2303120049,EP,0,1.5,3291
FA2303120076,WE,0,4.0,3292
FA2303120077,WE,0,4.0,3293
FA2302120120,G,0,1.5,3294
FA2302180436,G,0,1.5,3295
FA2302180437,G,0,1.5,3296
FA2302180438,G,0,1.5,3297
FA2302180452,G,0,1.0,3298
FA2302180453,G,0,1.0,3299
FA2302180454,G,0,1.0,3300
FA2302190113,ES,0,8.0,3301
FA2302190114,ES,0,8.0,3302
FA2302220114,M,0,0.5,3303
FA2302220115,M,0,0.5,3304
FA2302220116,M,0,0.5,3305
FA2302220120,M,0,0.5,3306
FA2302220155,M,0,0.5,3307
FA2302220166,M,0,0.5,3308
FA2302220170,M,0,1.0,3309
FA2302220272,G,0,4.0,3310
FA2302220273,G,0,4.0,3311
FA2302220316,ES,0,12.0,3312
FA2302220318,G,0,1.5,3313
FA2302220326,ES,0,8.0,3314
FA2302220327,M,0,0.7,3315
FA2302220328,ES,0,8.0,3316
FA2302220330,M,0,0.5,3317
FA2302220331,M,0,0.5,3318
FA2302220332,M,0,0.5,3319
FA2302280156,GP,0,12.0,3320
FA2303120049,WE,0,6.0,3321
FA2303120076,ES,0,16.0,3322
FA2303120077,ES,0,16.0,3323
FA2212230157,ES,0,12.0,3324
FA2302180436,ES,0,3.0,3325
FA2302180437,ES,0,3.0,3326
FA2302180438,ES,0,3.0,3327
FA2302190113,M,0,0.5,3328
FA2302190114,M,0,0.5,3329
FA2302200372,M,0,2.0,3330
FA2302220114,G,0,0.3,3331
FA2302220115,G,0,0.3,3332
FA2302220116,G,0,0.3,3333
FA2302220120,G,0,0.3,3334
FA2302220166,G,0,0.5,3335
FA2302220316,M,0,0.5,3336
FA2302220326,M,0,0.7,3337
FA2302220327,G,0,0.3,3338
FA2302220328,M,0,0.7,3339
FA2302220330,G,0,0.3,3340
FA2302220331,G,0,0.3,3341
FA2302220332,G,0,0.3,3342
FA2302280156,CNC,0,36.0,3343
FA2303120076,M,0,0.5,3344
FA2303120077,M,0,0.5,3345
FA2302220326,G,0,0.5,3346
FA2302220328,G,0,0.5,3347
FA2302280156,WE,0,30.0,3348
FA2303120076,G,0,0.5,3349
FA2303120077,G,0,0.5,3350
FA2302280156,ES,0,8.0,3351
FA2303100092,ES,0,6.0,3352
FA2303100093,EP,0,0.5,3353
FA2302190084,G,0,1.8,3354
FA2302190086,G,0,1.8,3355
FA2302190104,WE,0,2.0,3356
FA2302190105,WE,0,1.5,3357
FA2302190106,WE,0,1.5,3358
FA2302190126,H,0,72.0,3359
FA2302190128,CNC,0,2.5,3360
FA2302190129,H,0,72.0,3361
FA2302190130,H,0,72.0,3362
FA2302190132,H,0,72.0,3363
FA2302190133,H,0,72.0,3364
FA2302190135,H,0,72.0,3365
FA2302190136,H,0,72.0,3366
FA2302190137,H,0,72.0,3367
FA2302190138,H,0,72.0,3368
FA2302190143,CNC,0,3.0,3369
FA2302190144,H,0,72.0,3370
FA2302190146,G,0,1.5,3371
FA2302190147,G,0,1.5,3372
FA2302190148,G,0,1.5,3373
FA2302190149,H,0,72.0,3374
FA2302190152,H,0,72.0,3375
FA2302190153,H,0,72.0,3376
FA2302190154,H,0,72.0,3377
FA2302190161,H,0,72.0,3378
FA2302190162,H,0,72.0,3379
FA2302190163,H,0,72.0,3380
FA2302190164,H,0,72.0,3381
FA2302190166,H,0,72.0,3382
FA2302190167,H,0,72.0,3383
FA2302190168,H,0,72.0,3384
FA2302190175,H,0,72.0,3385
FA2302190178,H,0,72.0,3386
FA2302190179,H,0,72.0,3387
FA2302190186,H,0,72.0,3388
FA2302220149,G,0,1.0,3389
FA2302220150,WE,0,2.0,3390
FA2302220151,WE,0,3.0,3391
FA2302220152,WE,0,3.0,3392
FA2302220333,G,0,2.5,3393
FA2303050033,H,0,72.0,3394
FA2303050035,H,0,72.0,3395
FA2303050036,H,0,72.0,3396
FA2303050038,H,0,72.0,3397
FA2303050040,H,0,72.0,3398
FA2303050041,H,0,72.0,3399
FA2303100092,M,0,0.5,3400
FA2303100093,WE,0,5.0,3401
FA2302190126,G,0,2.4,3402
FA2302190128,H,0,72.0,3403
FA2302190129,GP,0,1.0,3404
FA2302190130,GP,0,1.0,3405
FA2302190132,GP,0,1.0,3406
FA2302190133,GP,0,1.0,3407
FA2302190135,G,0,2.0,3408
FA2302190136,GP,0,1.3,3409
FA2302190137,GP,0,1.3,3410
FA2302190138,GP,0,1.3,3411
FA2302190143,H,0,72.0,3412
FA2302190144,GP,0,1.5,3413
FA2302190146,M,0,0.5,3414
FA2302190147,M,0,0.5,3415
FA2302190148,M,0,0.5,3416
FA2302190149,GP,0,1.5,3417
FA2302190152,G,0,1.5,3418
FA2302190153,G,0,1.3,3419
FA2302190154,G,0,1.3,3420
FA2302190161,G,0,1.5,3421
FA2302190162,G,0,1.5,3422
FA2302190163,G,0,1.5,3423
FA2302190164,G,0,1.5,3424
FA2302190166,G,0,1.5,3425
FA2302190167,G,0,1.5,3426
FA2302190168,G,0,1.5,3427
FA2302190175,GP,0,2.0,3428
FA2302190177,GP,0,8.0,3429
FA2302190178,G,0,6.0,3430
FA2302190179,G,0,4.0,3431
FA2302190185,GP,0,3.5,3432
FA2302190186,GP,0,3.5,3433
FA2302220140,CNC,0,1.5,3434
FA2302220169,CNC,0,3.0,3435
FA2302220281,G,0,1.0,3436
FA2302220309,G,0,2.5,3437
FA2302220333,ES,0,2.5,3438
FA2303050033,GP,0,1.5,3439
FA2303050034,GP,0,1.5,3440
FA2303050035,GP,0,1.5,3441
FA2303050036,GP,0,1.5,3442
FA2303050038,GP,0,0.8,3443
FA2303050040,GP,0,0.8,3444
FA2303050041,GP,0,0.8,3445
FA2303100093,ES,0,3.0,3446
FA2303100095,BD,0,2.0,3447
FA2303100102,CNC,0,1.5,3448
FA2302190045,M,0,0.5,3449
FA2302190048,M,0,0.5,3450
FA2302190049,M,0,0.5,3451
FA2302190055,M,0,0.5,3452
FA2302190056,M,0,0.5,3453
FA2302190064,WE,0,2.2,3454
FA2302190065,WE,0,2.2,3455
FA2302190069,WE,0,1.8,3456
FA2302190070,WE,0,1.8,3457
FA2302190071,WE,0,1.8,3458
FA2302190072,WE,0,1.8,3459
FA2302190073,WE,0,3.0,3460
FA2302190079,WE,0,2.3,3461
FA2302190098,G,0,1.0,3462
FA2302190125,CNC,0,14.0,3463
FA2302190126,WE,0,3.0,3464
FA2302190128,GP,0,1.5,3465
FA2302190129,G,0,0.5,3466
FA2302190130,G,0,0.5,3467
FA2302190132,G,0,0.5,3468
FA2302190133,G,0,0.5,3469
FA2302190135,M,0,0.5,3470
FA2302190136,M,0,0.5,3471
FA2302190137,M,0,0.5,3472
FA2302190138,M,0,0.5,3473
FA2302190143,GP,0,3.0,3474
FA2302190144,M,0,0.5,3475
FA2302190146,H,0,72.0,3476
FA2302190147,H,0,72.0,3477
FA2302190148,H,0,72.0,3478
FA2302190149,M,0,0.7,3479
FA2302190152,WE,0,1.8,3480
FA2302190153,WE,0,1.8,3481
FA2302190154,WE,0,2.8,3482
FA2302190161,WE,0,2.5,3483
FA2302190162,WE,0,1.8,3484
FA2302190163,WE,0,2.2,3485
FA2302190164,WE,0,1.8,3486
FA2302190166,WE,0,1.8,3487
FA2302190167,WE,0,1.8,3488
FA2302190168,WE,0,1.8,3489
FA2302190175,G,0,5.0,3490
FA2302190185,G,0,1.0,3491
FA2302190186,G,0,1.0,3492
FA2302220096,ES,0,3.0,3493
FA2302220101,M,0,0.3,3494
FA2302220103,M,0,0.3,3495
FA2302220106,WE,0,4.0,3496
FA2302220112,M,0,0.4,3497
FA2302220122,EP,0,0.3,3498
FA2302220123,EP,0,0.3,3499
FA2302220129,WE,0,2.0,3500
FA2302220130,WE,0,2.0,3501
FA2302220131,WE,0,2.0,3502
FA2302220134,WE,0,2.5,3503
FA2302220135,WE,0,3.0,3504
FA2302220136,WE,0,2.5,3505
FA2302220137,G,0,0.5,3506
FA2302220138,GP,0,0.5,3507
FA2302220139,G,0,0.5,3508
FA2302220153,M,0,0.3,3509
FA2302220158,M,0,1.0,3510
FA2302220168,WE,0,2.0,3511
FA2302220281,AW,0,0.5,3512
FA2302220282,AW,0,0.5,3513
FA2302220297,ES,0,3.0,3514
FA2302220300,ES,0,4.0,3515
FA2302220309,ES,0,2.0,3516
FA2302220310,ES,0,2.0,3517
FA2302220311,ES,0,2.0,3518
FA2302220312,ES,0,1.5,3519
FA2302220313,ES,0,1.5,3520
FA2302220314,ES,0,1.5,3521
FA2303030021,M,0,4.0,3522
FA2303100093,M,0,0.5,3523
FA2303100098,EP,0,0.5,3524
FA2303100099,ES,0,3.0,3525
FA2303100100,ES,0,3.0,3526
FA2303100101,ES,0,2.5,3527
FA2303100102,ES,0,1.5,3528
FA2302190073,M,0,0.5,3529
FA2302190079,M,0,0.5,3530
FA2302190125,GP,0,6.0,3531
FA2302190128,G,0,2.0,3532
FA2302190129,M,0,0.5,3533
FA2302190130,M,0,0.5,3534
FA2302190132,M,0,0.5,3535
FA2302190133,M,0,0.5,3536
FA2302190143,WE,0,5.0,3537
FA2302190146,GP,0,1.0,3538
FA2302190147,GP,0,1.0,3539
FA2302190148,GP,0,1.0,3540
FA2302190161,M,0,0.5,3541
FA2302190166,M,0,0.5,3542
FA2302190167,M,0,0.5,3543
FA2302190168,M,0,0.5,3544
FA2302220106,M,0,0.3,3545
FA2302220122,WE,0,2.0,3546
FA2302220123,WE,0,2.0,3547
FA2302220131,M,0,0.5,3548
FA2302220134,M,0,0.5,3549
FA2302220135,M,0,0.4,3550
FA2302220281,G,0,1.5,3551
FA2302220282,G,0,1.5,3552
FA2302220297,M,0,0.5,3553
FA2302280313,GP,0,11.0,3554
FA2303030021,H,0,72.0,3555
FA2303100098,WE,0,1.5,3556
FA2303100099,M,0,0.5,3557
FA2303100100,M,0,0.5,3558
FA2302190125,CNC,0,32.0,3559
FA2302190128,CNC,0,3.0,3560
FA2302190146,M,0,0.5,3561
FA2302190147,M,0,0.5,3562
FA2302190148,M,0,0.5,3563
FA2302220281,ES,0,2.0,3564
FA2302220282,ES,0,2.0,3565
FA2302280313,CNC,0,20.0,3566
FA2303030021,GP,0,10.0,3567
FA2303100098,ES,0,4.0,3568
FA2302190125,WE,0,9.0,3569
FA2302190128,M,0,0.5,3570
FA2302280313,GP,0,4.0,3571
FA2303030021,CNC,0,14.0,3572
FA2302190125,M,0,7.0,3573
FA2302280313,CNC,0,15.0,3574
FA2303030021,GP,0,3.0,3575
FA2302280313,M,0,4.0,3576
FA2303030021,CNC,0,4.0,3577
FA2302280313,ES,0,38.0,3578
FA2303030021,EP,0,1.5,3579
FA2302280313,CNC,0,24.0,3580
FA2303030021,WE,0,6.0,3581
FA2302280313,ES,0,33.0,3582
FA2303030021,CNC,0,14.0,3583
FA2303030021,ES,0,16.0,3584
FA2303120072,M,0,5.0,3585
FA2303120072,H,0,72.0,3586
FA2303020372,G,0,18.0,3587
FA2303020373,G,0,18.0,3588
FA2303120072,G,0,6.5,3589
FA2302220362,G,0,3.5,3590
FA2303020372,CNC,0,16.0,3591
FA2303020373,CNC,0,16.0,3592
FA2303020374,GP,0,5.0,3593
FA2303120072,ES,0,10.0,3594
FA2302220362,CNC,0,9.0,3595
FA2303020372,EP,0,3.0,3596
FA2303020373,EP,0,3.0,3597
FA2303020374,G,0,6.0,3598
FA2302220362,EP,0,1.8,3599
FA2303020372,WE,0,22.0,3600
FA2303020373,WE,0,22.0,3601
FA2303020374,CNC,0,20.0,3602
FA2302220362,WE,0,9.0,3603
FA2303020372,ES,0,80.0,3604
FA2303020373,ES,0,80.0,3605
FA2303020374,EP,0,2.0,3606
FA2302220362,ES,0,38.0,3607
FA2303020374,WE,0,42.0,3608
FA2302220362,M,0,0.8,3609
FA2303020374,ES,0,60.0,3610
FA2302190121,G,0,3.0,3611
FA2302190124,CNC,0,6.0,3612
FA2302190121,EP,0,1.0,3613
FA2302190124,GP,0,4.0,3614
FA2303050085,G,0,3.0,3615
FA2302190121,WE,0,12.0,3616
FA2302190124,CNC,0,11.0,3617
FA2302220379,G,0,2.5,3618
FA2303050085,ES,0,22.0,3619
FA2302190121,CNC,0,6.0,3620
FA2302190124,WE,0,10.0,3621
FA2302220379,WE,0,5.0,3622
FA2303050085,M,0,1.2,3623
FA2302190121,ES,0,26.0,3624
FA2302190124,M,0,4.0,3625
FA2302220379,CNC,0,18.0,3626
FA2302220379,ES,0,20.0,3627
FA2302220379,M,0,0.8,3628
FA2302220379,G,0,0.8,3629
FA2302220350,GP,0,2.5,3630
FA2303030020,MC,0,8.0,3631
FA2302190203,M,0,2.5,3632
FA2302190204,M,0,2.5,3633
FA2302220350,CNC,0,8.0,3634
FA2302220355,G,0,2.5,3635
FA2302220380,GP,0,5.0,3636
FA2302220384,GP,0,4.0,3637
FA2302220385,GP,0,4.0,3638
FA2303030020,BD,0,5.0,3639
FA2302190199,GP,0,3.0,3640
FA2302190200,GP,0,3.0,3641
FA2302190203,CNC,0,3.0,3642
FA2302190204,CNC,0,3.0,3643
FA2302220350,WE,0,8.0,3644
FA2302220355,M,0,0.8,3645
FA2302220358,CNC,0,6.0,3646
FA2302220380,G,0,2.5,3647
FA2302220381,G,0,2.5,3648
FA2302220384,G,0,1.5,3649
FA2302220385,G,0,1.5,3650
FA2303030020,CNC,0,11.0,3651
FA2302190199,CNC,0,10.0,3652
FA2302190200,CNC,0,10.0,3653
FA2302190203,GP,0,3.0,3654
FA2302190204,GP,0,3.0,3655
FA2302220350,ES,0,10.0,3656
FA2302220355,ES,0,16.0,3657
FA2302220358,EP,0,1.0,3658
FA2302220377,GP,0,8.0,3659
FA2302220380,EP,0,0.6,3660
FA2302220381,WE,0,2.5,3661
FA2302220384,WE,0,2.5,3662
FA2302220385,WE,0,2.5,3663
FA2303030020,GP,0,10.0,3664
FA2302190199,WE,0,3.5,3665
FA2302190200,WE,0,3.5,3666
FA2302190203,WE,0,8.0,3667
FA2302190204,WE,0,8.0,3668
FA2302220358,WE,0,6.0,3669
FA2302220377,EP,0,0.8,3670
FA2302220380,WE,0,6.0,3671
FA2302220381,ES,0,16.0,3672
FA2302220384,ES,0,8.0,3673
FA2302220385,ES,0,8.0,3674
FA2303030020,EP,0,0.5,3675
FA2302190199,ES,0,8.0,3676
FA2302190200,ES,0,8.0,3677
FA2302190203,CNC,0,11.0,3678
FA2302190204,CNC,0,11.0,3679
FA2302220358,ES,0,18.0,3680
FA2302220377,WE,0,13.0,3681
FA2302220380,ES,0,8.0,3682
FA2302220381,M,0,0.7,3683
FA2302220384,M,0,0.5,3684
FA2302220385,M,0,0.5,3685
FA2303030020,WE,0,3.0,3686
FA2302190199,M,0,0.5,3687
FA2302190200,M,0,0.5,3688
FA2302190203,ES,0,9.0,3689
FA2302190204,ES,0,9.0,3690
FA2302220358,M,0,1.5,3691
FA2302220377,CNC,0,5.0,3692
FA2302220380,M,0,0.7,3693
FA2302220381,G,0,0.3,3694
FA2302220384,G,0,0.3,3695
FA2302220385,G,0,0.3,3696
FA2303030020,CNC,0,32.0,3697
FA2302190203,M,0,0.8,3698
FA2302190204,M,0,0.8,3699
FA2302220377,ES,0,8.0,3700
FA2302220380,G,0,0.5,3701
FA2303030020,ES,0,26.0,3702
FA2302220377,M,0,0.8,3703
FA2302220377,G,0,0.5,3704
FA2303090091,M,0,2.5,3705
FA2303100089,CNC,0,1.8,3706
FA2302190169,G,0,5.0,3707
FA2302190171,G,0,5.0,3708
FA2302220345,G,0,3.0,3709
FA2302220353,G,0,2.0,3710
FA2302220375,G,0,5.0,3711
FA2302280320,H,0,72.0,3712
FA2303030009,BD,0,3.0,3713
FA2303090091,G,0,2.5,3714
FA2303100089,ES,0,1.8,3715
FA2302190169,CNC,0,1.5,3716
FA2302190171,CNC,0,1.5,3717
FA2302220335,G,0,1.0,3718
FA2302220336,G,0,1.0,3719
FA2302220337,G,0,3.0,3720
FA2302220338,G,0,3.0,3721
FA2302220339,G,0,3.0,3722
FA2302220340,G,0,3.0,3723
FA2302220341,G,0,3.0,3724
FA2302220342,G,0,3.0,3725
FA2302220343,G,0,3.0,3726
FA2302220344,G,0,4.0,3727
FA2302220345,CNC,0,3.0,3728
FA2302220346,CNC,0,5.0,3729
FA2302220347,G,0,2.5,3730
FA2302220348,G,0,3.0,3731
FA2302220349,G,0,3.0,3732
FA2302220351,G,0,3.0,3733
FA2302220352,G,0,3.0,3734
FA2302220353,CNC,0,4.0,3735
FA2302220354,G,0,2.5,3736
FA2302220356,G,0,1.0,3737
FA2302220357,G,0,3.0,3738
FA2302220359,G,0,3.5,3739
FA2302220360,G,0,1.5,3740
FA2302220361,G,0,1.5,3741
FA2302220369,G,0,2.5,3742
FA2302220372,G,0,1.0,3743
FA2302220373,G,0,2.5,3744
FA2302220375,WE,0,8.0,3745
FA2302220376,G,0,4.5,3746
FA2302220388,G,0,2.0,3747
FA2302280320,GP,0,3.0,3748
FA2303020375,GP,0,6.0,3749
FA2303030009,M,0,10.0,3750
FA2303050002,G,0,1.5,3751
FA2303050003,G,0,1.5,3752
FA2303050004,G,0,1.5,3753
FA2303050006,G,0,1.5,3754
FA2303050007,G,0,1.5,3755
FA2303050009,G,0,1.5,3756
FA2303050010,G,0,1.5,3757
FA2303050011,G,0,1.5,3758
FA2303050013,G,0,1.5,3759
FA2303050014,G,0,1.5,3760
FA2303050016,G,0,1.5,3761
FA2303050017,G,0,1.5,3762
FA2303050018,G,0,1.5,3763
FA2303050020,G,0,1.5,3764
FA2303050021,G,0,1.5,3765
FA2303050084,G,0,4.0,3766
FA2303050089,G,0,2.5,3767
FA2303090091,WE,0,12.0,3768
FA2302190173,G,0,4.0,3769
FA2302190174,G,0,4.0,3770
FA2302220335,AW,0,0.5,3771
FA2302220336,AW,0,0.5,3772
FA2302220337,ES,0,6.0,3773
FA2302220338,ES,0,6.0,3774
FA2302220339,ES,0,6.0,3775
FA2302220340,ES,0,6.0,3776
FA2302220341,ES,0,6.0,3777
FA2302220342,ES,0,6.0,3778
FA2302220343,ES,0,6.0,3779
FA2302220344,G,0,1.0,3780
